timestamp,simple-path,time
2021-08-30 13:39:48.156,/master/welcome,255
2021-08-30 13:39:48.394,/master/welcome,180
2021-08-30 13:39:49.099,/master/sign-in,590
2021-08-30 13:39:50.349,/master/welcome,584
2021-08-30 13:39:51.923,/master/welcome,174
2021-08-30 13:39:52.613,/master/welcome,587
2021-08-30 13:39:52.899,/master/welcome,160
2021-08-30 13:39:53.123,/master/welcome,175
2021-08-30 13:39:53.814,/master/sign-in,581
2021-08-30 13:39:55.116,/master/welcome,598
2021-08-30 13:39:55.923,/management/workplan/list,585
2021-08-30 13:39:56.742,/management/workplan/show,584
2021-08-30 13:39:57.405,/management/workplan/list,601
2021-08-30 13:39:58.18,/management/workplan/list,600
2021-08-30 13:40:00.158,/management/workplan/show,587
2021-08-30 13:40:00.835,/master/welcome,175
2021-08-30 13:40:01.528,/master/welcome,585
2021-08-30 13:40:01.785,/master/welcome,174
2021-08-30 13:40:01.987,/master/welcome,172
2021-08-30 13:40:02.685,/master/sign-in,595
2021-08-30 13:40:03.946,/master/welcome,586
2021-08-30 13:40:04.763,/management/workplan/list,584
2021-08-30 13:40:05.6,/management/workplan/show,600
2021-08-30 13:40:06.246,/management/workplan/publish,584
2021-08-30 13:40:07.095,/management/workplan/list,595
