timestamp,simple-path,time
2021-12-13 11:40:43.439,/master/welcome,378
2021-12-13 11:40:43.719,/master/welcome,232
2021-12-13 11:40:44.447,/master/sign-in,598
2021-12-13 11:40:45.838,/master/welcome,616
2021-12-13 11:40:48.071,/master/welcome,252
2021-12-13 11:40:48.805,/master/welcome,606
2021-12-13 11:40:49.205,/master/welcome,249
2021-12-13 11:40:49.494,/master/welcome,244
2021-12-13 11:40:50.192,/master/sign-in,595
2021-12-13 11:40:51.521,/master/welcome,594
2021-12-13 11:40:52.36,/authenticated/duty/list,592
