timestamp,simple-path,time
2021-12-13 11:43:58.423,/master/welcome,374
2021-12-13 11:43:58.703,/master/welcome,233
2021-12-13 11:43:59.434,/master/sign-in,590
2021-12-13 11:44:00.791,/master/welcome,608
2021-12-13 11:44:02.506,/master/welcome,265
2021-12-13 11:44:03.237,/master/welcome,607
2021-12-13 11:44:03.634,/master/welcome,257
2021-12-13 11:44:03.917,/master/welcome,237
2021-12-13 11:44:04.652,/master/sign-in,609
2021-12-13 11:44:06.009,/master/welcome,595
2021-12-13 11:44:06.869,/officer/duty/list,599
2021-12-13 11:44:10.07,/officer/duty/show,1210
2021-12-13 11:44:10.897,/master/welcome,265
2021-12-13 11:44:11.603,/master/welcome,595
2021-12-13 11:44:11.913,/master/welcome,219
2021-12-13 11:44:12.196,/master/welcome,253
2021-12-13 11:44:12.932,/master/sign-in,613
2021-12-13 11:44:14.257,/master/welcome,594
2021-12-13 11:44:15.068,/officer/duty/list,593
2021-12-13 11:44:17.611,/officer/duty/show,594
2021-12-13 11:44:18.4,/master/welcome,249
2021-12-13 11:44:19.104,/master/welcome,594
