timestamp,simple-path,time
2021-08-30 13:42:41.634,/master/welcome,213
2021-08-30 13:42:41.884,/master/welcome,203
2021-08-30 13:42:42.613,/master/sign-in,595
2021-08-30 13:42:43.89,/master/welcome,600
2021-08-30 13:42:45.486,/master/welcome,190
2021-08-30 13:42:46.172,/master/welcome,582
2021-08-30 13:42:46.47,/master/welcome,173
2021-08-30 13:42:46.671,/master/welcome,158
2021-08-30 13:42:47.395,/master/sign-in,597
2021-08-30 13:42:48.656,/master/welcome,584
2021-08-30 13:42:49.459,/management/workplan/list,583
2021-08-30 13:42:50.282,/management/workplan/show,588
2021-08-30 13:42:50.962,/management/workplan/list,613
2021-08-30 13:42:51.732,/management/workplan/list,583
2021-08-30 13:42:53.753,/management/workplan/show,602
2021-08-30 13:42:54.449,/master/welcome,175
2021-08-30 13:42:55.143,/master/welcome,585
2021-08-30 13:42:55.415,/master/welcome,175
2021-08-30 13:42:55.616,/master/welcome,171
2021-08-30 13:42:56.317,/master/sign-in,592
2021-08-30 13:42:57.6,/master/welcome,591
2021-08-30 13:42:58.436,/management/workplan/list,584
2021-08-30 13:42:59.268,/management/workplan/show,596
2021-08-30 13:42:59.918,/management/workplan/publish,587
2021-08-30 13:43:00.763,/management/workplan/list,581
2021-08-30 13:43:21.21,/master/welcome,188
2021-08-30 13:43:21.905,/master/welcome,584
