timestamp,simple-path,time
2021-08-30 13:31:26.839,/master/welcome,230
2021-08-30 13:31:27.074,/master/welcome,172
2021-08-30 13:31:27.786,/master/sign-in,590
2021-08-30 13:31:29.041,/master/welcome,598
2021-08-30 13:31:30.639,/master/welcome,172
2021-08-30 13:31:31.343,/master/welcome,596
2021-08-30 13:31:31.637,/master/welcome,178
2021-08-30 13:31:31.852,/master/welcome,175
2021-08-30 13:31:32.553,/master/sign-in,595
2021-08-30 13:31:33.826,/master/welcome,597
2021-08-30 13:31:34.644,/management/task/create,586
2021-08-30 13:31:36.362,/management/task/create,600
2021-08-30 13:31:37.13,/management/task/list-mine,596
2021-08-30 13:31:37.537,/master/welcome,159
2021-08-30 13:31:37.746,/master/welcome,174
2021-08-30 13:31:38.451,/master/sign-in,598
2021-08-30 13:31:39.751,/master/welcome,597
2021-08-30 13:31:40.551,/management/task/create,587
2021-08-30 13:31:42.171,/management/task/create,594
2021-08-30 13:31:42.409,/master/welcome,175
2021-08-30 13:31:43.114,/master/welcome,595
2021-08-30 13:31:43.348,/master/welcome,156
2021-08-30 13:31:43.538,/master/welcome,162
2021-08-30 13:31:44.242,/master/sign-in,595
2021-08-30 13:31:45.513,/master/welcome,596
2021-08-30 13:31:46.324,/management/task/create,595
2021-08-30 13:31:48.017,/management/task/create,584
2021-08-30 13:31:48.281,/master/welcome,204
2021-08-30 13:31:48.982,/master/welcome,592
2021-08-30 13:31:49.235,/master/welcome,175
2021-08-30 13:31:49.423,/master/welcome,155
2021-08-30 13:31:50.127,/master/sign-in,596
2021-08-30 13:31:51.394,/master/welcome,596
2021-08-30 13:31:52.201,/management/task/create,583
2021-08-30 13:31:53.928,/management/task/create,594
2021-08-30 13:31:54.148,/master/welcome,158
2021-08-30 13:31:54.882,/master/welcome,608
2021-08-30 13:31:55.134,/master/welcome,174
2021-08-30 13:31:55.323,/master/welcome,157
2021-08-30 13:31:56.027,/master/sign-in,589
2021-08-30 13:31:57.333,/master/welcome,587
2021-08-30 13:31:58.145,/management/task/create,591
2021-08-30 13:31:59.835,/management/task/create,593
2021-08-30 13:32:00.056,/master/welcome,159
2021-08-30 13:32:00.764,/master/welcome,598
2021-08-30 13:32:01.017,/master/welcome,175
2021-08-30 13:32:01.205,/master/welcome,156
2021-08-30 13:32:01.899,/master/sign-in,582
2021-08-30 13:32:03.171,/master/welcome,599
2021-08-30 13:32:03.99,/management/task/create,598
2021-08-30 13:32:05.669,/management/task/create,587
2021-08-30 13:32:05.934,/master/welcome,202
2021-08-30 13:32:06.628,/master/welcome,584
2021-08-30 13:32:06.876,/master/welcome,176
2021-08-30 13:32:07.066,/master/welcome,155
2021-08-30 13:32:07.762,/master/sign-in,587
2021-08-30 13:32:09.024,/master/welcome,583
2021-08-30 13:32:09.823,/management/task/create,584
2021-08-30 13:32:11.506,/management/task/create,594
2021-08-30 13:32:11.746,/master/welcome,173
2021-08-30 13:32:12.46,/master/welcome,596
2021-08-30 13:32:12.714,/master/welcome,175
2021-08-30 13:32:12.887,/master/welcome,142
2021-08-30 13:32:13.609,/master/sign-in,611
2021-08-30 13:32:14.881,/master/welcome,582
2021-08-30 13:32:15.729,/management/task/create,597
2021-08-30 13:32:17.436,/management/task/create,583
2021-08-30 13:32:17.654,/master/welcome,158
2021-08-30 13:32:18.35,/master/welcome,586
